server_id,location,timestamp,cpu_usage,memory_usage,disk_usage,network_latency,power_consumption,temperature,fan_speed,error_logs_count,last_maintenance,operating_system,uptime_days,server_load,redundancy_level,predictive_risk,server_age,failure_event,maintenance_action
b290474c,EU-West,2025-02-28 02:55:15.350609,44.57,48.59,66.13,20.95,225.21,33.72,2970,2,2025-01-06 02:55:15.350609,Linux,127,64.08,High,0.83,9,0,Replace Fan
815d3b77,US-East,2024-04-21 12:43:29.565539,53.59,62.57,46.41,21.52,337.37,42.13,1948,5,2024-02-27 12:43:29.565539,MacOS,348,69.94,High,0.64,3,0,Upgrade RAM
5f666fb3,Asia-Pacific,2024-07-14 00:29:53.063138,55.44,64.11,30.2,22.29,212.7,37.29,4442,2,2024-06-02 00:29:53.063138,Linux,284,27.93,High,0.77,6,0,Replace Fan
e45903bd,US-East,2024-10-12 18:04:42.298134,39.33,50.36,65.28,20.29,382.44,40.77,1759,4,2024-04-17 18:04:42.298134,Linux,59,81.72,High,0.9,10,1,Check Network
5984ae1b,US-West,2024-04-17 07:51:42.591831,46.29,37.51,51.15,17.66,365.68,36.24,4295,5,2024-02-13 07:51:42.591831,MacOS,176,59.72,High,0.54,3,1,None
e68c94a0,Asia-Pacific,2024-07-16 07:39:26.948692,42.4,64.69,39.91,15.33,338.7,38.57,4747,8,2024-02-25 07:39:26.948692,MacOS,92,83.12,Medium,0.5,1,1,None
2f62807a,EU-West,2025-03-16 23:32:54.361783,37.14,72.08,72.79,16.42,295.27,45.64,2701,4,2024-11-12 23:32:54.361783,Ubuntu Server,174,20.88,Low,0.75,6,1,Upgrade RAM
dccf5168,EU-West,2025-01-10 18:09:13.924773,32.37,64.62,66.46,27.11,310.91,32.79,4375,4,2024-09-22 18:09:13.924773,Linux,116,74.35,Low,0.62,5,1,Upgrade RAM
4bd6d8b0,US-East,2024-10-28 10:30:27.450013,38.26,63.53,53.75,36.02,417.03,29.08,2278,7,2024-09-05 10:30:27.450013,MacOS,312,60.84,High,0.7,6,1,Software Update
cfaead38,Asia-Pacific,2024-04-23 17:14:50.547710,52.33,59.68,50.81,16.86,292.9,38.43,2365,4,2024-02-25 17:14:50.547710,Windows,160,56.42,Medium,0.56,2,0,None
f8a53351,US-West,2024-09-30 15:29:33.989950,69.91,56.08,55.57,24.59,365.5,36.05,1100,5,2024-05-25 15:29:33.989950,Red Hat,75,73.98,Medium,0.72,4,1,Check Network
aebfa7bf,Asia-Pacific,2025-03-18 06:02:21.084625,44.75,47.73,29.5,16.99,385.33,48.02,1130,5,2024-11-12 06:02:21.084625,Windows,70,54.39,Medium,0.49,1,0,None
47d787de,Asia-Pacific,2024-10-12 18:17:21.527513,44.51,57.14,66.88,18.25,342.26,31.65,1407,7,2024-07-19 18:17:21.527513,Red Hat,347,30.21,High,0.52,2,1,None
5ecc19a4,Asia-Pacific,2024-04-19 05:07:36.750506,59.92,45.31,69.54,14.17,443.74,41.11,1245,9,2024-01-28 05:07:36.750506,Red Hat,167,33.44,Medium,0.79,6,1,Check Network
498077b8,US-East,2024-11-23 22:08:15.610696,52.8,59.95,64.61,16.91,224.14,38.38,1586,5,2024-08-16 22:08:15.610696,Red Hat,22,30.94,High,0.52,1,1,None
5bdb6785,EU-West,2025-01-15 02:10:02.325941,58.03,66.47,77.17,25.33,410.84,33.22,1469,6,2024-11-28 02:10:02.325941,MacOS,352,64.21,Medium,0.99,10,1,Software Update
e67827b9,US-West,2024-06-02 23:48:14.854483,54.13,66.1,60.01,22.94,391.1,36.27,3752,5,2023-12-12 23:48:14.854483,Windows,266,30.17,Medium,0.53,1,1,None
3d4d0d3f,US-West,2024-09-29 09:35:51.537705,43.06,67.78,76.06,12.51,329.53,58.54,4235,2,2024-09-03 09:35:51.537705,Linux,304,71.6,Medium,0.99,10,1,Replace Fan
322ff751,Asia-Pacific,2024-08-14 08:32:27.967098,8.77,46.97,59.61,18.13,285.91,36.86,3250,2,2024-04-08 08:32:27.967098,Red Hat,302,33.58,Low,0.35,2,1,None
117aa4f7,US-East,2024-05-31 07:52:22.687052,70.78,55.02,51.15,18.23,446.63,53.49,1380,12,2023-12-16 07:52:22.687052,Red Hat,178,33.21,Low,1.0,9,1,Replace Fan
096584b2,EU-West,2024-07-04 14:47:53.727807,32.87,58.32,65.12,23.99,499.51,39.65,1371,1,2024-02-28 14:47:53.727807,Linux,185,73.24,Medium,0.82,9,1,Software Update
223afa7a,Asia-Pacific,2024-11-17 05:07:48.439512,39.88,64.33,56.69,23.36,458.0,38.06,3485,6,2024-07-26 05:07:48.439512,Windows,25,51.84,High,0.53,2,0,None
3d1a5f51,Asia-Pacific,2025-02-13 23:12:06.970194,73.51,57.89,39.35,18.88,248.16,57.33,1350,9,2025-01-20 23:12:06.970194,Red Hat,94,77.06,Medium,0.77,3,0,Software Update
ecea281f,US-West,2025-02-03 16:25:53.120382,50.36,61.42,24.56,13.41,243.51,34.53,1253,7,2024-12-29 16:25:53.120382,Windows,216,45.89,Medium,0.61,3,0,Replace Disk
3edda187,Asia-Pacific,2024-10-31 04:21:17.660698,66.9,74.7,40.35,16.9,491.13,36.35,2240,7,2024-07-13 04:21:17.660698,MacOS,241,64.71,Medium,0.65,2,1,Software Update
d1181237,US-East,2024-07-31 09:27:17.628198,59.68,68.67,35.0,13.06,245.0,49.6,4045,5,2024-03-16 09:27:17.628198,MacOS,206,37.14,Medium,0.59,1,0,None
4069b5e4,US-West,2025-03-20 15:04:52.435864,56.36,81.83,42.32,19.01,385.57,50.03,2306,9,2024-09-23 15:04:52.435864,MacOS,321,23.24,High,1.0,9,1,Check Network
fcf1d4d4,Asia-Pacific,2024-06-23 04:24:17.187177,69.04,52.03,63.56,22.75,266.69,40.01,1667,1,2024-02-13 04:24:17.187177,MacOS,7,86.87,Medium,1.0,10,1,Upgrade RAM
94f59f9e,US-West,2024-08-16 11:44:10.656344,60.79,63.65,39.51,20.93,272.54,39.07,2702,6,2024-03-16 11:44:10.656344,Ubuntu Server,33,22.26,Low,0.66,3,0,Software Update
91e1b701,US-West,2025-03-12 21:52:41.026363,63.71,61.01,86.97,19.84,444.8,45.66,3065,2,2024-09-14 21:52:41.026363,MacOS,118,75.08,Medium,0.87,7,1,Check Network
1948385d,US-East,2025-01-21 00:52:33.884651,46.73,48.61,94.35,24.28,251.33,45.2,3086,5,2024-09-18 00:52:33.884651,Linux,287,72.21,Medium,0.79,7,1,Replace Disk
1f511af8,Asia-Pacific,2025-01-29 12:12:24.242368,11.18,44.57,73.02,22.17,468.73,28.96,3157,3,2024-12-10 12:12:24.242368,Red Hat,315,80.96,Medium,0.63,8,0,Replace Disk
245aa3f7,Asia-Pacific,2024-08-16 14:18:20.656860,44.28,73.29,46.29,27.69,450.31,31.77,4951,5,2024-06-02 14:18:20.656860,Linux,190,78.94,Medium,0.74,6,1,Upgrade RAM
c7ed0ae2,US-East,2024-07-19 13:52:57.271456,79.26,74.46,58.76,23.45,442.89,35.82,4393,9,2024-05-19 13:52:57.271456,Red Hat,122,65.76,Medium,0.71,2,1,Replace Disk
261f3bba,US-East,2025-03-14 21:33:50.632271,69.67,71.32,68.19,19.52,446.29,49.02,4383,10,2024-11-10 21:33:50.632271,Linux,157,53.26,High,0.81,4,1,Replace Disk
840a1164,EU-West,2024-10-21 23:34:02.099020,32.95,39.16,68.78,16.22,439.23,41.29,2980,1,2024-10-04 23:34:02.099020,MacOS,181,64.11,High,0.39,1,0,None
ac8f27af,EU-West,2025-02-08 10:47:53.806274,59.88,66.98,51.37,26.31,386.89,49.29,4750,4,2024-11-11 10:47:53.806274,MacOS,357,77.77,High,0.84,6,1,Replace Fan
048ddcd4,US-West,2024-09-02 16:54:18.867254,75.92,60.23,31.72,26.01,491.47,35.39,3525,10,2024-04-04 16:54:18.867254,Red Hat,230,82.07,Medium,0.62,1,0,Software Update
46530b21,EU-West,2024-11-23 17:20:24.283734,84.12,66.71,84.57,17.32,456.57,25.94,3132,10,2024-08-31 17:20:24.283734,MacOS,360,47.47,High,0.79,4,1,Replace Fan
b017c7df,EU-West,2024-08-21 14:46:17.626433,2.83,64.21,45.35,14.06,371.42,57.79,3482,0,2024-02-23 14:46:17.626433,Windows,207,20.18,High,0.76,9,1,Replace Disk
99ad9894,US-West,2024-06-13 08:45:00.575804,32.26,54.13,80.38,19.11,385.12,29.33,4195,5,2024-04-22 08:45:00.575804,Ubuntu Server,309,32.02,Low,0.5,3,0,None
25c3c3f9,EU-West,2024-12-01 00:20:30.927115,49.3,47.1,70.82,27.6,271.49,41.22,1383,6,2024-09-09 00:20:30.927115,Linux,358,57.18,High,0.74,6,1,Replace Disk
a4000d73,EU-West,2024-07-31 03:15:53.220964,69.52,70.09,44.0,18.51,404.01,46.94,1069,8,2024-04-16 03:15:53.220964,MacOS,270,73.35,High,0.84,5,1,Replace Disk
2196f1cb,EU-West,2024-05-20 11:52:49.999996,59.23,78.43,20.47,12.21,227.21,50.25,3858,5,2023-11-30 11:52:49.999996,MacOS,43,75.28,Low,0.81,5,0,Software Update
7b20f99a,US-West,2024-05-02 03:52:35.536294,55.62,60.25,50.22,22.48,475.53,52.36,4723,9,2024-02-19 03:52:35.536294,Windows,214,60.15,High,0.69,3,1,Software Update
0126085e,US-East,2024-08-05 09:38:03.514558,33.14,63.3,42.03,19.67,463.68,27.88,3930,2,2024-05-07 09:38:03.514558,Windows,187,32.38,High,0.5,3,0,None
88fe84b4,US-West,2024-11-13 05:27:39.585491,38.86,52.01,72.39,19.37,398.96,36.19,4371,7,2024-05-17 05:27:39.585491,Ubuntu Server,281,27.54,Low,0.45,1,1,None
7115123d,US-West,2024-03-27 08:08:58.665118,55.81,78.56,27.09,18.68,344.32,35.79,2920,8,2023-10-01 08:08:58.665118,Red Hat,58,68.41,Low,0.92,8,1,Upgrade RAM
27f63d08,US-West,2024-10-21 07:36:23.022858,59.13,62.17,35.52,17.19,284.18,39.28,2909,7,2024-07-04 07:36:23.022858,Windows,292,50.19,High,1.0,10,1,Check Network
537e77d2,EU-West,2024-07-18 20:44:28.663853,18.3,53.05,89.46,19.7,358.48,42.19,1211,2,2024-06-08 20:44:28.663853,MacOS,11,30.63,Low,0.76,9,1,Upgrade RAM
696da43a,Asia-Pacific,2024-08-23 01:38:22.877100,69.79,54.6,24.7,13.08,398.82,36.04,1136,5,2024-03-22 01:38:22.877100,Windows,162,74.93,Low,0.92,8,1,Check Network
37781aeb,US-East,2024-04-29 06:53:22.525135,58.42,73.22,51.79,17.42,334.82,49.23,2977,3,2024-02-18 06:53:22.525135,Ubuntu Server,201,75.48,High,0.64,2,0,Check Network
b6752f8e,EU-West,2024-11-02 03:35:56.974824,43.14,80.13,21.04,11.36,223.57,62.68,2266,3,2024-09-17 03:35:56.974824,Ubuntu Server,130,58.84,High,1.0,10,1,Upgrade RAM
50bca5b5,Asia-Pacific,2025-03-15 02:52:51.501199,26.17,66.42,75.55,25.66,332.89,32.48,3622,1,2025-02-05 02:52:51.501199,MacOS,26,20.13,Low,0.79,9,1,Replace Fan
d68607fb,Asia-Pacific,2024-07-12 02:39:29.329863,58.52,68.69,83.08,12.26,372.39,45.17,3074,3,2024-06-03 02:39:29.329863,MacOS,343,76.32,High,0.67,3,0,Check Network
5867584e,EU-West,2024-06-21 12:59:05.624064,46.5,60.98,72.57,23.8,312.05,45.15,3592,7,2024-02-18 12:59:05.624064,Linux,171,28.81,High,0.57,2,1,None
71f6840d,US-East,2024-12-27 22:49:48.986056,46.79,52.78,74.91,14.48,333.92,25.17,1149,3,2024-09-12 22:49:48.986056,Red Hat,192,33.76,High,0.83,9,1,Replace Disk
7c75bdef,Asia-Pacific,2024-05-01 17:40:10.608197,43.08,59.95,88.68,16.12,476.54,30.58,2755,5,2023-12-27 17:40:10.608197,Red Hat,247,78.59,Medium,0.8,8,1,Software Update
42a30040,US-East,2024-09-12 18:47:57.838599,76.93,55.15,92.44,20.68,280.94,49.01,4555,10,2024-08-31 18:47:57.838599,MacOS,74,75.92,High,1.0,10,1,Upgrade RAM
79a2fc22,Asia-Pacific,2025-01-06 16:00:24.468950,46.87,58.44,22.86,20.07,446.53,35.87,3175,6,2024-11-24 16:00:24.468950,Windows,31,33.21,Medium,0.59,3,1,None
1bc7e4c6,US-East,2024-06-15 00:49:02.758429,46.51,60.46,50.3,17.21,425.03,34.17,2951,6,2024-02-24 00:49:02.758429,Linux,134,60.0,Low,0.93,10,1,Replace Fan
d69161ad,EU-West,2025-01-16 05:15:23.662167,45.71,41.53,29.22,23.05,406.67,36.83,1889,3,2024-09-25 05:15:23.662167,MacOS,301,74.99,Low,0.59,4,1,None
6681813f,US-West,2025-03-21 03:52:20.023732,48.44,69.25,44.74,23.07,313.59,28.65,3626,3,2025-01-15 03:52:20.023732,Linux,78,54.33,Low,0.73,6,0,Upgrade RAM
4aa93bb8,EU-West,2024-06-12 14:32:40.465264,51.46,59.52,94.15,26.28,392.23,39.96,4880,4,2024-01-16 14:32:40.465264,Ubuntu Server,40,27.07,Medium,0.66,4,0,Software Update
98afd956,Asia-Pacific,2025-01-12 18:46:34.899503,31.14,73.05,33.69,30.8,497.55,37.48,3368,3,2024-10-16 18:46:34.899503,Ubuntu Server,131,22.64,Low,0.7,6,0,Replace Fan
59243a05,EU-West,2024-09-25 16:51:09.291729,63.23,68.88,22.33,12.64,341.34,39.55,2904,3,2024-04-12 16:51:09.291729,MacOS,358,28.83,Medium,0.97,9,1,Replace Fan
af4dc4da,US-West,2024-11-17 06:02:43.109216,71.43,41.98,73.23,19.02,295.81,24.84,4747,9,2024-10-09 06:02:43.109216,Red Hat,316,61.99,Low,0.53,1,1,None
6acf4dcb,EU-West,2025-03-12 13:35:40.058133,51.98,78.26,20.43,13.45,232.55,49.56,1494,7,2024-12-08 13:35:40.058133,Linux,288,39.06,High,0.64,2,1,Replace Fan
f54ceb02,US-West,2024-04-13 16:02:26.781832,34.28,81.41,78.37,15.53,294.17,44.78,3450,8,2023-11-22 16:02:26.781832,Windows,3,66.7,Medium,0.97,10,1,Replace Disk
2f96c993,Asia-Pacific,2025-02-02 00:29:22.925725,48.03,61.48,29.1,19.52,499.08,47.04,4294,4,2024-11-11 00:29:22.925725,Red Hat,22,74.71,Medium,0.87,8,1,Software Update
479dde5c,US-East,2024-05-29 08:37:30.104104,54.73,65.55,53.0,11.56,209.96,40.24,3224,1,2024-03-04 08:37:30.104104,Windows,125,68.57,High,0.72,5,1,Software Update
a19db2c5,US-West,2024-09-26 10:29:16.298689,60.45,56.04,62.64,16.08,334.57,44.27,1140,5,2024-08-01 10:29:16.298689,MacOS,199,60.66,Medium,0.81,6,1,Software Update
beca2bdd,US-East,2024-11-18 12:20:07.811605,56.46,45.43,50.67,28.17,451.4,42.19,3607,4,2024-09-12 12:20:07.811605,Linux,22,63.26,High,0.96,10,1,Replace Disk
5526cdd4,Asia-Pacific,2024-04-14 03:38:28.692308,67.82,49.55,89.5,15.59,225.13,51.04,2874,8,2024-03-12 03:38:28.692308,MacOS,283,44.82,High,0.91,7,1,Upgrade RAM
6abfdfdf,US-West,2024-08-02 16:00:33.385474,33.07,59.48,72.08,23.49,393.88,27.9,2314,6,2024-05-22 16:00:33.385474,Ubuntu Server,39,52.13,High,0.71,7,1,Replace Disk
4510ae08,Asia-Pacific,2024-05-07 23:00:07.110986,55.0,73.33,40.34,14.36,467.21,51.0,4876,5,2023-12-06 23:00:07.110986,Red Hat,294,70.81,High,0.59,1,1,None
e17521f8,US-West,2024-06-25 06:56:32.978290,57.56,62.15,77.6,22.04,385.41,26.75,2565,9,2024-02-19 06:56:32.978290,Red Hat,335,55.76,Medium,0.67,4,1,Replace Disk
6ccd6e7c,US-West,2024-07-22 06:58:06.217147,34.95,71.81,34.91,26.18,260.94,23.07,4102,3,2024-04-15 06:58:06.217147,Red Hat,137,79.17,Medium,0.61,5,0,Check Network
ad7fda3b,EU-West,2024-11-09 02:32:53.700845,68.23,49.2,80.23,15.34,358.09,38.71,3935,4,2024-05-28 02:32:53.700845,Linux,267,73.92,Low,1.0,10,1,Software Update
2bf5a635,US-West,2024-04-17 21:55:48.002157,21.01,52.7,21.11,24.9,457.65,35.59,1794,0,2024-04-09 21:55:48.002157,Windows,202,31.7,Medium,0.35,1,0,None
24915eaf,Asia-Pacific,2024-04-14 03:58:02.871527,46.93,63.25,75.97,16.9,220.01,48.26,1436,2,2024-02-03 03:58:02.871527,MacOS,312,75.74,High,0.57,2,1,None
3c2fc45a,Asia-Pacific,2025-01-12 03:06:13.493290,49.84,55.69,49.37,30.08,354.88,28.77,3091,8,2024-09-02 03:06:13.493290,Red Hat,148,65.26,Low,0.53,2,1,None
0a44f3b5,US-East,2024-07-22 11:01:37.464949,38.19,62.57,29.86,31.56,383.07,39.42,3797,4,2024-03-22 11:01:37.464949,Windows,12,50.2,Medium,0.91,10,1,Upgrade RAM
8fefdb71,US-West,2025-01-04 02:54:13.726467,34.06,57.49,36.63,27.54,236.05,33.45,4580,1,2024-11-13 02:54:13.726467,Windows,274,44.14,Medium,0.46,2,1,None
36288c41,US-West,2024-04-10 10:58:56.310079,27.27,68.0,93.03,28.35,274.77,46.72,4635,3,2024-01-15 10:58:56.310079,Ubuntu Server,218,37.67,Medium,0.7,6,1,Check Network
a0ec3952,EU-West,2024-07-30 10:06:26.668492,55.03,58.6,62.55,6.75,337.52,30.3,2866,6,2024-03-02 10:06:26.668492,Ubuntu Server,334,47.31,Medium,0.9,9,1,Replace Fan
c96a4766,Asia-Pacific,2024-05-14 01:03:28.364008,50.67,55.52,69.56,20.36,236.36,30.96,1124,3,2024-01-15 01:03:28.364008,MacOS,249,69.73,Medium,0.62,4,1,Replace Disk
86bdfa2e,Asia-Pacific,2024-07-26 03:17:50.282223,61.82,54.12,58.57,15.38,246.56,32.66,2475,3,2024-06-15 03:17:50.282223,Linux,79,30.34,High,0.77,6,0,Check Network
7113e26d,EU-West,2024-05-06 00:43:06.550659,48.27,49.53,87.39,17.65,267.49,30.09,4585,5,2024-01-18 00:43:06.550659,Red Hat,36,60.5,Low,0.6,4,1,None
387fc508,EU-West,2024-11-19 01:30:16.575904,46.36,40.42,79.05,16.78,490.69,41.47,1693,2,2024-11-14 01:30:16.575904,MacOS,289,29.39,High,0.85,9,1,Software Update
